CVE_ENT,CLAVE_CCT,TURNO,NOMBRE,CVE_MUN,NOMBRE_MUNICIPIO,CVE_LOC,NOMBRE_LOCALIDAD,NIVEL_EDUC,MODALIDAD,SERVICIO_ALIMENTACION
28,28DPR0299A,5,FRANCISCO I. MADERO,13,GÜÉMEZ,5,EL ALAMITO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0303X,5,EMILIANO ZAPATA,13,GÜÉMEZ,19,EL CERRITO NUEVO,PRIMARIA,PRIMARIA GENERAL,NO
28,28DPR0304W,5,EMILIO CARRANZA,13,GÜÉMEZ,2,ACATLÁN (PLUTARCO ELÍAS CALLES),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0307T,5,ASCENCION GOMEZ,13,GÜÉMEZ,1,GÜÉMEZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0308S,5,BENITO JUAREZ,13,GÜÉMEZ,175,VIENTO LIBRE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0309R,5,ALMA CAMPESINA,13,GÜÉMEZ,112,EL RUSIO (MARTÍNEZ),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0314C,5,PEDRO J. MENDEZ,13,GÜÉMEZ,109,RICARDO FLORES MAGÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0315B,5,PEDRO J. MENDEZ,13,GÜÉMEZ,131,LA SAN JUANA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0316A,5,MAGDALENO AGUILAR,13,GÜÉMEZ,28,LA DIANA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0317Z,5,MELCHOR OCAMPO,13,GÜÉMEZ,152,SANTA ROSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0319Y,5,LUZ DEL CAMPESINO,13,GÜÉMEZ,89,LA PARRITA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0320N,5,PROF. JUAN B. TIJERINA,13,GÜÉMEZ,121,SAN CAYETANO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0321M,5,LUCHAR ES TRIUNFAR,13,GÜÉMEZ,7,EL ARCO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0322L,5,GRAL. IGNACIO ZARAGOZA,13,GÜÉMEZ,25,LAS CRUCITAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0323K,5,GRAL. IGNACIO ZARAGOZA,13,GÜÉMEZ,51,GRACIANO SÁNCHEZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0334Q,5,MARTE R. GOMEZ,16,HIDALGO,145,ESTACIÓN SANTA ENGRACIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0336O,5,GUADALUPE VICTORIA,16,HIDALGO,38,EL DESENGAÑO (LA PEÑITA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0343Y,1,PEDRO JOSE MENDEZ,16,HIDALGO,47,ESTACIÓN LA CRUZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0358Z,5,LIC. BENITO JUAREZ,16,HIDALGO,11,BENITO JUÁREZ (MONFORT),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0359Z,5,PRAXEDIS G. GUERRERO,16,HIDALGO,145,ESTACIÓN SANTA ENGRACIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0365J,5,JOSEFA ORTIZ DE DOMINGUEZ,16,HIDALGO,145,ESTACIÓN SANTA ENGRACIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0368G,5,BENITO JUAREZ,17,JAUMAVE,1,JAUMAVE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0378N,5,OTILIO MONTAÑO,17,JAUMAVE,29,JOSÉ MARÍA MORELOS (EL NOPAL),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0381A,5,LUZ DEL CAMPESINO,17,JAUMAVE,38,MONTERREDONDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0386W,5,ESPIRIDION ZAPATA,17,JAUMAVE,53,RANCHO NUEVO (CAÑITAS),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0392G,5,MIGUEL HIDALGO,17,JAUMAVE,64,SAN JUANITO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0404V,5,PROF. LAURO AGUIRRE,19,LLERA,1,LLERA DE CANALES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0408R,5,LIC. FERMIN LEGORRETA,19,LLERA,25,LAS COMPUERTAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0410F,5,FRANCISCO I. MADERO,19,LLERA,35,EMILIANO ZAPATA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0412D,5,LA CORREGIDORA,19,LLERA,43,FRANCISCO VILLA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0418Y,5,ESFUERZO DEL CAMPESINO,19,LLERA,64,MARIANO ESCOBEDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0420M,5,GRAL. PEDRO J. MENDEZ,19,LLERA,78,GENERAL PEDRO JOSÉ MÉNDEZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0432R,5,BENITO JUAREZ,19,LLERA,138,VOZ CAMPESINA (PROVIDENCIA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0434P,5,JOSEFA ORTIZ DE DOMINGUEZ,20,MAINERO,1,VILLA MAINERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0441Z,5,PROF. MATIAS S. CANALES,20,MAINERO,32,MAGUEYES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0445V,5,LIC. BENITO JUAREZ,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0454C,1,HEROES DE LA INDEPENDENCIA,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0456A,5,FRANKLIN D. ROOSEVELT,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0468F,5,PROF. SANTOS D. SILLER,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0473R,5,PRIMITIVO SHEARS VILLARREAL,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0474Q,5,PEDRO GARZA SANCHEZ,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0476O,5,NICOLAS BRAVO,22,MATAMOROS,209,LOS NOGALES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0482Z,5,LIC. GUSTAVO DIAZ ORDAZ,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0483Y,5,MARIANO MATAMOROS,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0484X,5,GRAL. LAZARO CARDENAS,22,MATAMOROS,381,EL TAHUACHAL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0488T,5,JOSEFA ORTIZ DE DOMINGUEZ,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0494D,5,CAPITAN JOSE ANGEL GARZA,22,MATAMOROS,262,QUIJANO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0497A,5,CARMEN SERDAN,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0500Y,5,MARGARITA MAZA DE JUAREZ,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0501X,5,MIGUEL HIDALGO,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0502W,5,LIC. MANUEL GUAL VIDAL,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0506S,5,DR. HECTOR PEREZ MARTINEZ,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0509P,5,LIC. HORACIO TERAN,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0515Z,5,GRAL. FELIPE ANGELES,21,EL MANTE,15,LOS AZTECAS,PRIMARIA,PRIMARIA GENERAL,NO
28,28DPR0518X,5,MELCHOR OCAMPO,21,EL MANTE,27,CELAYA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0521K,5,FELIPE CARRILLO PUERTO,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0522J,5,NIÑOS HEROES,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0524H,1,GUADALUPE VICTORIA,21,EL MANTE,43,EMILIANO ZAPATA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0526F,5,LIC. RICARDO J. ZEVADA,21,EL MANTE,1,CIUDAD MANTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0537L,5,AGUSTIN MELGAR,21,EL MANTE,73,EL LIMÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0546T,5,EMILIO CARRANZA,21,EL MANTE,109,QUINTERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0549Q,5,ESTUDIANTE RAMIRO CABALLERO DORANTES,38,TAMPICO,1,TAMPICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0557Z,5,NIÑOS HEROES,23,MÉNDEZ,374,LA PURÍSIMA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0564I,5,CARMEN SERDAN,38,TAMPICO,1,TAMPICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0566G,1,EMILIO PORTES GIL,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0568E,5,JOSE MARIA MORELOS Y PAVON,1,ABASOLO,3,NUEVO MORELOS (ADOLFO LÓPEZ MATEOS),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0572R,5,LIC. BENITO JUAREZ,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0579K,5,PROF. APOLONIO FALCON Y GUERRERO,7,CAMARGO,1,CIUDAD CAMARGO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0584W,5,BENITO JUAREZ,22,MATAMOROS,58,LA BARRANCA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0590G,5,GRAL. ALVARO OBREGON,22,MATAMOROS,87,EL CAPOTE,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0599Y,5,HERMANOS FLORES MAGON,43,XICOTÉNCATL,1,XICOTÉNCATL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0600X,5,REVOLUCION MEXICANA,41,VICTORIA,1,CIUDAD VICTORIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0601W,5,MARIANO MATAMOROS,22,MATAMOROS,172,JUANILLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0603U,5,CUAUHTEMOC,22,MATAMOROS,174,LAGUNA HONDA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0604T,5,FRANCISCO I. MADERO,22,MATAMOROS,182,EL LONGOREÑO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0605S,5,GRAL. FRANCISCO J. MUJICA,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0606R,5,JUSTO SIERRA,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0608P,5,JOSEFA ORTIZ DE DOMINGUEZ,22,MATAMOROS,200,MOGOTE DE SANTIAGO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0609O,5,PROF. FRANCISCO NICODEMO,22,MATAMOROS,201,EL MOQUETITO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0610D,5,EMILIANO ZAPATA,22,MATAMOROS,218,PACHECO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0612B,5,PROF. LAURO AGUIRRE,22,MATAMOROS,258,PROGRESO AGRARIO (SANTA LIBRADA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0613A,5,GRAL. RAUL GARATE,22,MATAMOROS,264,RAMÍREZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0616Y,5,MEXICO UNIDO,22,MATAMOROS,270,RANCHO VIEJO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0617X,5,20 DE NOVIEMBRE,22,MATAMOROS,271,EL REALITO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0618W,5,ING. EDUARDO CHAVEZ,22,MATAMOROS,276,REVOLUCIÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0619V,5,JOSE MARIA PINO SUAREZ,3,ALTAMIRA,440,RÍO TAMIAHUA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0621J,5,IGNACIO ZARAGOZA,3,ALTAMIRA,103,LOMAS DEL REAL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0625F,5,FRATERNIDAD,3,ALTAMIRA,105,MACLOVIO HERRERA (MIRADORES),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0630R,5,LAURO AGUIRRE,22,MATAMOROS,377,SOLISEÑO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0632P,5,CUAUHTEMOC,22,MATAMOROS,387,LA TIJERITA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0633O,5,NACIONES UNIDAS,22,MATAMOROS,388,LOS TIMONES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0638J,5,NIÑOS HEROES,22,MATAMOROS,400,VENUSTIANO CARRANZA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0639I,5,MIGUEL HIDALGO,22,MATAMOROS,401,VILLANUEVA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0643V,5,NICOLAS BRAVO,2,ALDAMA,34,LA CABECERA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0644U,5,CLUB DE LEONES NUM. 1,24,MIER,1,MIER,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0645T,5,5 DE MAYO,2,ALDAMA,1,ALDAMA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0650E,5,LIC. BENITO JUAREZ,25,MIGUEL ALEMÁN,15,LOS GUERRA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0651D,5,16 DE FEBRERO,25,MIGUEL ALEMÁN,1,CIUDAD MIGUEL ALEMÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0652C,5,PROF. SEVERIANO M. GARZA,25,MIGUEL ALEMÁN,5,ARCABUZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0655Z,5,PLAN DE GUADALUPE,25,MIGUEL ALEMÁN,1,CIUDAD MIGUEL ALEMÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0656Z,5,MARTIRES DE LA REVOLUCION,25,MIGUEL ALEMÁN,4,LOS ÁNGELES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0658X,5,JUSTO SIERRA,25,MIGUEL ALEMÁN,1,CIUDAD MIGUEL ALEMÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0660L,5,FRANCISCO RAMIREZ CANALES,24,MIER,1,MIER,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0662J,5,IGNACIO RAMIREZ,25,MIGUEL ALEMÁN,1,CIUDAD MIGUEL ALEMÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0666F,5,IGNACIO ZARAGOZA,26,MIQUIHUANA,1,MIQUIHUANA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0668D,1,EL PENSADOR MEXICANO,26,MIQUIHUANA,15,SAN JOSÉ DEL LLANO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0670S,5,AQUILES SERDAN,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0673P,5,BENITO JUAREZ,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0674O,5,VICENTE GUERRERO,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0676M,5,VENUSTIANO CARRANZA,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0677L,5,REVOLUCION,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0678K,5,PROF. RAFAEL RAMIREZ,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0680Z,5,LIC. PRAXEDIS BALBOA,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0682X,5,OLIVIA RAMIREZ,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0692D,5,LAURO AGUIRRE,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0696Z,5,PROFA. EVA SAMANO DE LOPEZ MATEOS,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0697Z,5,DONACIANO ECHAVARRIA NUM. 2,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0700W,5,PROF. COSME PEREZ,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0703T,5,CLUB DE LEONES NUM. 3,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0709N,5,CUAUHTEMOC,29,OCAMPO,1,OCAMPO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0710C,5,UNION Y PROGRESO,41,VICTORIA,62,DIECIOCHO DE MARZO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0722H,5,SIMON BOLIVAR,29,OCAMPO,1,OCAMPO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0723G,5,RICARDO FLORES MAGON,29,OCAMPO,118,RICARDO FLORES MAGÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0724F,5,PROGRESO DEL CAMPESINO,29,OCAMPO,96,EL PENSIL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0726D,5,MIGUEL HIDALGO,29,OCAMPO,51,LA ESPERANZA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0731P,5,BENITO JUAREZ,30,PADILLA,19,CONRADO CASTILLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0732O,5,CONRADO CASTILLO,30,PADILLA,9,BARRETAL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0733N,5,JOSE MARIA MORELOS,30,PADILLA,18,LA CONCEPCIÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0734M,5,MARTIR DE CHINAMECA,30,PADILLA,9,BARRETAL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0736K,5,GUADALUPE VICTORIA,30,PADILLA,65,SANTA JUANA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0737J,5,HEROES DE CHAPULTEPEC,30,PADILLA,71,LA SOLEDAD,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0738I,5,ESFUERZO DEL CAMPESINO,30,PADILLA,9,BARRETAL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0739H,5,NIÑOS CAMPESINOS,1,ABASOLO,1,ABASOLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0741W,5,MIGUEL HIDALGO,30,PADILLA,20,CORPUS CHRISTI (CORPUS),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0742V,5,MIGUEL HIDALGO,30,PADILLA,55,QUINCE DE FEBRERO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0745S,5,PROF. LAURO AGUIRRE,31,PALMILLAS,1,PALMILLAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0748P,5,1 DE MAYO,15,GUSTAVO DÍAZ ORDAZ,1,CIUDAD GUSTAVO DÍAZ ORDAZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0752B,7,FRANCISCO SARABIA,32,REYNOSA,94,ARGÜELLES,PRIMARIA,PRIMARIA GENERAL,NO
28,28DPR0759V,5,CLUB 20-30,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0761J,5,CLUB ROTARIO,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0764G,5,PROFA. GEORGINA CANTU PEÑA,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0767D,5,20 DE MAYO,32,REYNOSA,143,EL GUERREÑO (BRECHA 100 Y 102 CON KILÓMETRO 23 Y 26 NORTE),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0776L,5,FRANCISCO GONZALEZ BOCANEGRA,16,HIDALGO,145,ESTACIÓN SANTA ENGRACIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0777K,5,PROF. LEONARDO GARZA DE LA CRUZ,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0780Y,5,JOSEFA ORTIZ DE DOMINGUEZ,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0783V,5,JOSE PILAR PALAFOX,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0788Q,5,GRAL. SIMON BOLIVAR,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0789P,5,JESUS REYES HEROLES,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0790E,5,JUAN ALVAREZ,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0795Z,5,MANUEL RIVERA ANAYA,38,TAMPICO,1,TAMPICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0798X,5,LIC. BENITO JUAREZ,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0805Q,7,JOSE MARIA MORELOS Y PAVON,32,REYNOSA,89,LOS ALTOS (EL ALTO),PRIMARIA,PRIMARIA GENERAL,NO
28,28DPR0809M,5,FRANCISCO I. MADERO,32,REYNOSA,139,CONGREGACIÓN GARZA (CHARCO ESCONDIDO),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0810B,5,GRAL. SALVADOR ALVARADO,32,REYNOSA,145,EL GUERREÑO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0811A,5,BERNABE SOSA,32,REYNOSA,1,REYNOSA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0813Z,5,LAZARO CARDENAS,32,REYNOSA,184,PALO BLANCO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0818U,5,JOSE MARIA MORELOS,32,REYNOSA,1050,REYNOSA DÍAZ,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0819T,5,PROF. GREGORIO TORRES QUINTERO,32,REYNOSA,212,RODOLFO MARTÍN ROCHA (MARTÍN ROCHA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0822G,1,VICENTE GUERRERO,38,TAMPICO,1,TAMPICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0836J,5,DEMOCRACIA,3,ALTAMIRA,236,TRES DE MAYO (MATA NEGRA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0842U,5,IGNACIO M. ALTAMIRANO,33,RÍO BRAVO,236,CÁNDIDO AGUILAR,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0849N,5,NICOLAS BRAVO,33,RÍO BRAVO,256,EMILIO PORTES GIL,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0859U,5,GUADALUPE VICTORIA,33,RÍO BRAVO,288,NUEVA INDEPENDENCIA (LA CULECA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0866D,5,HEROES DE LA INDEPENDENCIA,33,RÍO BRAVO,340,SANTA APOLONIA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0877J,5,NARCISO MENDOZA,3,ALTAMIRA,45,CÚEZ DE PALMAS ALTAS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0878I,5,NIÑOS HEROES DE CHAPULTEPEC,3,ALTAMIRA,33,CERVANTES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0881W,5,MIGUEL HIDALGO Y COSTILLA,3,ALTAMIRA,176,RICARDO FLORES MAGÓN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0884T,5,FRANCISCO GONZALEZ BOCANEGRA,34,SAN CARLOS,52,LA GARITA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0891C,5,EMILIANO ZAPATA,34,SAN CARLOS,77,MANUEL LÓPEZ (SAN ANTONIO),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0897X,5,EMILIO PORTES GIL,34,SAN CARLOS,111,PUERTO RICO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0902S,5,LIC. EMILIO PORTES GIL,34,SAN CARLOS,168,EL SAUCILLO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0903R,5,BERNARDO MORALES,34,SAN CARLOS,184,LA UNIÓN MORALES,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0919S,5,RICARDO FLORES MAGON,35,SAN FERNANDO,174,LAGUNA DE SAN JUAN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0920H,5,LIC. ADOLFO LOPEZ MATEOS,35,SAN FERNANDO,179,DIVISIÓN DEL NORTE (LAGUNA SECA),PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0922F,5,LIC. ADOLFO LOPEZ MATEOS,35,SAN FERNANDO,188,LA LOMA,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0923E,5,MIGUEL HIDALGO,35,SAN FERNANDO,214,MIGUEL HIDALGO UNO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0929Z,5,LA CORREGIDORA,35,SAN FERNANDO,325,SAN FRANCISCO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0930O,5,GRAL. IGNACIO ZARAGOZA,35,SAN FERNANDO,326,SAN GERMÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0937H,5,EMILIANO ZAPATA,21,EL MANTE,290,NUEVO TANTOÁN,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0938G,5,LIC. ALFREDO V. BONFIL,27,NUEVO LAREDO,1,NUEVO LAREDO,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0942T,5,POLICARPO POSADA DIMAS,22,MATAMOROS,1,HEROICA MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
28,28DPR0947O,5,PROF. VICTOR SALAZAR RUIZ,40,VALLE HERMOSO,4,ANÁHUAC,PRIMARIA,PRIMARIA GENERAL,SI
